,Track,Session,Time_Of_Day,Rain,Air_Temperature,Track_Temperature,Grip_Level,Car,Fuel,Front_Brake_Compound,Rear_Brake_Compound,Brake_Bias,TC,TC_Cut,ABS,Engine_Map,Tyres,Tyre_Temperature_Front_Left,Tyre_Temperature_Front_Right,Tyre_Temperature_Rear_Left,Tyre_Temperature_Rear_Right,Tyre_Pressure_Front_Left,Tyre_Pressure_Front_Right,Tyre_Pressure_Rear_Left,Tyre_Pressure_Rear_Right,Lap,Last_Lap_Time,Sector,Last_Sector_Time
17,Hungaroring,7,33021.109375,0,27.266359329223633,28.310611724853516,1,mclaren_720s_gt3,14.40649127960205,0,0,0.7540000081062317,3,6,4,0,3,97.3359603881836,89.09676361083984,91.6178970336914,84.96571350097656,27.746952056884766,27.8503360748291,27.551111221313477,27.753755569458008,5,108927,2,78105
18,Hungaroring,7,33051.28515625,0,27.277339935302734,28.343217849731445,1,mclaren_720s_gt3,13.744275093078613,0,0,0.7540000081062317,3,6,4,0,3,97.7987060546875,89.59651947021484,91.66316986083984,84.93053436279297,27.79207992553711,27.899017333984375,27.55615997314453,27.751083374023438,5,108927,0,0
19,Hungaroring,7,33089.40234375,0,27.291196823120117,28.38437843322754,1,mclaren_720s_gt3,12.706230163574219,0,0,0.7540000081062317,3,6,4,0,3,95.96125030517578,88.06310272216797,90.69566345214844,84.14974975585938,27.6165714263916,27.75269317626953,27.46416664123535,27.677013397216797,6,108285,1,38120
20,Hungaroring,7,33128.8359375,0,27.305519104003906,28.426939010620117,1,mclaren_720s_gt3,11.764119148254395,0,0,0.7540000081062317,3,6,4,0,3,96.87712860107422,90.0476303100586,91.38729858398438,85.21034240722656,27.70541000366211,27.94412612915039,27.53148078918457,27.779747009277344,6,108285,2,77542
21,Hungaroring,7,33158.96875,0,27.31645393371582,28.45944595336914,1,mclaren_720s_gt3,11.085755348205566,0,0,0.7540000081062317,3,6,4,0,3,97.99736785888672,90.75580596923828,91.37512969970703,85.16142272949219,27.81365394592285,28.01280975341797,27.5310115814209,27.7757511138916,6,108285,0,0
22,Hungaroring,7,33197.2421875,0,27.330337524414062,28.500732421875,1,mclaren_720s_gt3,10.048625946044922,0,0,0.7540000081062317,3,6,4,0,3,96.41431427001953,88.94334411621094,90.63419342041016,84.7461166381836,27.662561416625977,27.839696884155273,27.460769653320312,27.736770629882812,7,107685,1,38265
23,Hungaroring,7,33236.86328125,0,27.344696044921875,28.543447494506836,1,mclaren_720s_gt3,9.109265327453613,0,0,0.7540000081062317,3,6,4,0,3,97.89388275146484,90.63037109375,91.17977142333984,85.77916717529297,27.805526733398438,28.002574920654297,27.51406478881836,27.83686065673828,7,107685,2,77895
24,Hungaroring,7,33267.28125,0,27.35570526123047,28.57621192932129,1,mclaren_720s_gt3,8.43239974975586,0,0,0.7540000081062317,3,6,4,0,3,99.50455474853516,91.35997772216797,91.32965850830078,85.55213165283203,27.960857391357422,28.073322296142578,27.529159545898438,27.815771102905273,7,107685,0,0
25,Hungaroring,7,33305.9296875,0,27.369678497314453,28.61780548095703,1,mclaren_720s_gt3,7.423016548156738,0,0,0.7540000081062317,3,6,4,0,3,97.48457336425781,89.47029876708984,90.11668395996094,84.09333038330078,27.767831802368164,27.892807006835938,27.413606643676758,27.676620483398438,8,108315,1,38645
26,Hungaroring,7,33345.68359375,0,27.384042739868164,28.660585403442383,1,mclaren_720s_gt3,6.498509407043457,0,0,0.7540000081062317,3,6,4,0,3,97.7311782836914,90.43911743164062,90.35525512695312,84.51405334472656,27.79242515563965,27.986732482910156,27.437429428100586,27.717927932739258,8,108315,2,78395
27,Hungaroring,7,33375.73828125,0,27.394886016845703,28.692888259887695,1,mclaren_720s_gt3,5.841602325439453,0,0,0.7540000081062317,3,6,4,0,3,98.45238494873047,90.91292572021484,90.76539611816406,84.6706314086914,27.862356185913086,28.032915115356445,27.477497100830078,27.73365592956543,8,108315,0,0
